normalized	canonical_entry_id	occurrence_count	sections	verification_status
rabbit	SYL-VOCAB-P082-R17	1	part_2_zero_frequency	ocr_consensus_unreviewed
race	SYL-VOCAB-P052-L31	1	part_1_true_exam	ocr_consensus_unreviewed
racial	SYL-VOCAB-P082-R18	1	part_2_zero_frequency	ocr_consensus_unreviewed
rack	SYL-VOCAB-P082-R19	1	part_2_zero_frequency	ocr_consensus_unreviewed
racket	SYL-VOCAB-P082-R20	1	part_2_zero_frequency	ocr_consensus_unreviewed
radar	SYL-VOCAB-P052-L32	1	part_1_true_exam	ocr_consensus_unreviewed
radiant	SYL-VOCAB-P082-R21	1	part_2_zero_frequency	ocr_consensus_unreviewed
radiate	SYL-VOCAB-P052-L33	1	part_1_true_exam	ocr_consensus_unreviewed
radical	SYL-VOCAB-P052-R01	1	part_1_true_exam	ocr_consensus_unreviewed
radio	SYL-VOCAB-P052-R02	1	part_1_true_exam	ocr_consensus_unreviewed
radioactive	SYL-VOCAB-P082-R22	1	part_2_zero_frequency	ocr_consensus_unreviewed
radius	SYL-VOCAB-P052-R03	1	part_1_true_exam	ocr_consensus_unreviewed
rag	SYL-VOCAB-P082-R23	1	part_2_zero_frequency	ocr_consensus_unreviewed
rage	SYL-VOCAB-P052-R04	1	part_1_true_exam	ocr_consensus_unreviewed
raid	SYL-VOCAB-P082-R24	1	part_2_zero_frequency	ocr_consensus_unreviewed
rail	SYL-VOCAB-P052-R05	1	part_1_true_exam	ocr_consensus_unreviewed
railroad	SYL-VOCAB-P052-R06	1	part_1_true_exam	ocr_consensus_unreviewed
railway	SYL-VOCAB-P052-R07	1	part_1_true_exam	ocr_consensus_unreviewed
rain	SYL-VOCAB-P052-R08	1	part_1_true_exam	ocr_consensus_unreviewed
rainbow	SYL-VOCAB-P082-R25	1	part_2_zero_frequency	ocr_consensus_unreviewed
raise	SYL-VOCAB-P052-R09	1	part_1_true_exam	ocr_consensus_unreviewed
rake	SYL-VOCAB-P052-R10	1	part_1_true_exam	ocr_consensus_unreviewed
rally	SYL-VOCAB-P052-R11	1	part_1_true_exam	ocr_consensus_unreviewed
random	SYL-VOCAB-P052-R12	1	part_1_true_exam	ocr_consensus_unreviewed
range	SYL-VOCAB-P052-R13	1	part_1_true_exam	ocr_consensus_unreviewed
rank	SYL-VOCAB-P052-R14	1	part_1_true_exam	ocr_consensus_unreviewed
rap	SYL-VOCAB-P052-R15	1	part_1_true_exam	ocr_consensus_unreviewed
rape	SYL-VOCAB-P082-R26	1	part_2_zero_frequency	ocr_consensus_unreviewed
rapid	SYL-VOCAB-P052-R16	1	part_1_true_exam	verified_manual_visual
rare	SYL-VOCAB-P052-R17	1	part_1_true_exam	ocr_consensus_unreviewed
rarely	SYL-VOCAB-P052-R18	1	part_1_true_exam	ocr_consensus_unreviewed
rash	SYL-VOCAB-P082-R27	1	part_2_zero_frequency	ocr_consensus_unreviewed
rat	SYL-VOCAB-P052-R19	1	part_1_true_exam	ocr_consensus_unreviewed
rate	SYL-VOCAB-P052-R20	1	part_1_true_exam	ocr_consensus_unreviewed
rather	SYL-VOCAB-P052-R21	1	part_1_true_exam	ocr_consensus_unreviewed
ratio	SYL-VOCAB-P052-R22	1	part_1_true_exam	ocr_consensus_unreviewed
rational	SYL-VOCAB-P052-R23	1	part_1_true_exam	ocr_consensus_unreviewed
raw	SYL-VOCAB-P052-R24	1	part_1_true_exam	ocr_consensus_unreviewed
ray	SYL-VOCAB-P052-R25	1	part_1_true_exam	ocr_consensus_unreviewed
razor	SYL-VOCAB-P082-R28	1	part_2_zero_frequency	ocr_consensus_unreviewed
reach	SYL-VOCAB-P052-R26	1	part_1_true_exam	ocr_consensus_unreviewed
react	SYL-VOCAB-P052-R27	1	part_1_true_exam	ocr_consensus_unreviewed
read	SYL-VOCAB-P052-R28	1	part_1_true_exam	ocr_consensus_unreviewed
reader	SYL-VOCAB-P052-R29	1	part_1_true_exam	ocr_consensus_unreviewed
readily	SYL-VOCAB-P053-L01	1	part_1_true_exam	ocr_consensus_unreviewed
reading	SYL-VOCAB-P053-L02	1	part_1_true_exam	ocr_consensus_unreviewed
ready	SYL-VOCAB-P053-L03	1	part_1_true_exam	ocr_consensus_unreviewed
real	SYL-VOCAB-P053-L04	1	part_1_true_exam	ocr_consensus_unreviewed
realise	SYL-VOCAB-P053-L05	1	part_1_true_exam	ocr_consensus_unreviewed
realistic	SYL-VOCAB-P053-L06	1	part_1_true_exam	ocr_consensus_unreviewed
reality	SYL-VOCAB-P053-L07	1	part_1_true_exam	verified_manual_visual
really	SYL-VOCAB-P053-L08	1	part_1_true_exam	ocr_consensus_unreviewed
realm	SYL-VOCAB-P082-R29	1	part_2_zero_frequency	ocr_consensus_unreviewed
reap	SYL-VOCAB-P053-L09	1	part_1_true_exam	ocr_consensus_unreviewed
rear	SYL-VOCAB-P053-L10	1	part_1_true_exam	ocr_consensus_unreviewed
reason	SYL-VOCAB-P053-L11	1	part_1_true_exam	ocr_consensus_unreviewed
reasonable	SYL-VOCAB-P053-L12	1	part_1_true_exam	ocr_consensus_unreviewed
reassure	SYL-VOCAB-P082-R30	1	part_2_zero_frequency	ocr_consensus_unreviewed
rebel	SYL-VOCAB-P053-L13	1	part_1_true_exam	ocr_consensus_unreviewed
rebellion	SYL-VOCAB-P082-R31	1	part_2_zero_frequency	ocr_consensus_unreviewed
recall	SYL-VOCAB-P053-L14	1	part_1_true_exam	ocr_consensus_unreviewed
recede	SYL-VOCAB-P082-R32	1	part_2_zero_frequency	ocr_consensus_unreviewed
receipt	SYL-VOCAB-P053-L17	1	part_1_true_exam	ocr_consensus_unreviewed
receive	SYL-VOCAB-P053-L15	1	part_1_true_exam	ocr_consensus_unreviewed
recent	SYL-VOCAB-P053-L16	1	part_1_true_exam	ocr_consensus_unreviewed
reception	SYL-VOCAB-P053-L18	1	part_1_true_exam	ocr_consensus_unreviewed
recession	SYL-VOCAB-P053-L19	1	part_1_true_exam	ocr_consensus_unreviewed
recipe	SYL-VOCAB-P082-R33	1	part_2_zero_frequency	verified_manual_visual
recipient	SYL-VOCAB-P053-L20	1	part_1_true_exam	ocr_consensus_unreviewed
reciprocal	SYL-VOCAB-P082-R34	1	part_2_zero_frequency	ocr_consensus_unreviewed
recite	SYL-VOCAB-P053-L21	1	part_1_true_exam	ocr_consensus_unreviewed
reckless	SYL-VOCAB-P053-L22	1	part_1_true_exam	ocr_consensus_unreviewed
reckon	SYL-VOCAB-P053-L23	1	part_1_true_exam	ocr_consensus_unreviewed
reclaim	SYL-VOCAB-P082-R35	1	part_2_zero_frequency	ocr_consensus_unreviewed
recognise	SYL-VOCAB-P053-L24	1	part_1_true_exam	ocr_consensus_unreviewed
recognition	SYL-VOCAB-P053-L25	1	part_1_true_exam	ocr_consensus_unreviewed
recollect	SYL-VOCAB-P082-R36	1	part_2_zero_frequency	ocr_consensus_unreviewed
recommend	SYL-VOCAB-P053-L26	1	part_1_true_exam	ocr_consensus_unreviewed
reconcile	SYL-VOCAB-P083-L01	1	part_2_zero_frequency	ocr_consensus_unreviewed
record	SYL-VOCAB-P053-L27	1	part_1_true_exam	ocr_consensus_unreviewed
recorder	SYL-VOCAB-P053-L28	1	part_1_true_exam	ocr_consensus_unreviewed
recover	SYL-VOCAB-P053-L29	1	part_1_true_exam	ocr_consensus_unreviewed
recovery	SYL-VOCAB-P053-L30	1	part_1_true_exam	ocr_consensus_unreviewed
recreation	SYL-VOCAB-P083-L02	1	part_2_zero_frequency	ocr_consensus_unreviewed
recruit	SYL-VOCAB-P053-L31	1	part_1_true_exam	ocr_consensus_unreviewed
rectangle	SYL-VOCAB-P083-L03	1	part_2_zero_frequency	ocr_consensus_unreviewed
rectify	SYL-VOCAB-P083-L04	1	part_2_zero_frequency	ocr_consensus_unreviewed
recur	SYL-VOCAB-P053-L32	1	part_1_true_exam	ocr_consensus_unreviewed
recycle	SYL-VOCAB-P053-L33	1	part_1_true_exam	ocr_consensus_unreviewed
red	SYL-VOCAB-P053-L34	1	part_1_true_exam	ocr_consensus_unreviewed
redeem	SYL-VOCAB-P083-L05	1	part_2_zero_frequency	ocr_consensus_unreviewed
reduce	SYL-VOCAB-P053-L35	1	part_1_true_exam	ocr_consensus_unreviewed
reduction	SYL-VOCAB-P053-L36	1	part_1_true_exam	ocr_consensus_unreviewed
redundant	SYL-VOCAB-P053-L37	1	part_1_true_exam	ocr_consensus_unreviewed
reed	SYL-VOCAB-P083-L06	1	part_2_zero_frequency	ocr_consensus_unreviewed
reel	SYL-VOCAB-P083-L07	1	part_2_zero_frequency	ocr_consensus_unreviewed
refer	SYL-VOCAB-P053-R01	1	part_1_true_exam	ocr_consensus_unreviewed
reference	SYL-VOCAB-P053-R02	1	part_1_true_exam	ocr_consensus_unreviewed
refine	SYL-VOCAB-P053-R03	1	part_1_true_exam	ocr_consensus_unreviewed
reflect	SYL-VOCAB-P053-R04	1	part_1_true_exam	ocr_consensus_unreviewed
reflection	SYL-VOCAB-P053-R05	1	part_1_true_exam	ocr_consensus_unreviewed
reflex	SYL-VOCAB-P090-L25	1	part_3_beyond_syllabus	ocr_consensus_unreviewed
reform	SYL-VOCAB-P053-R06	1	part_1_true_exam	ocr_consensus_unreviewed
refrain	SYL-VOCAB-P053-R07	1	part_1_true_exam	ocr_consensus_unreviewed
refresh	SYL-VOCAB-P053-R08	1	part_1_true_exam	ocr_consensus_unreviewed
refreshment	SYL-VOCAB-P083-L08	1	part_2_zero_frequency	ocr_consensus_unreviewed
refuge	SYL-VOCAB-P083-L09	1	part_2_zero_frequency	ocr_consensus_unreviewed
refugee	SYL-VOCAB-P053-R09	1	part_1_true_exam	ocr_consensus_unreviewed
refund	SYL-VOCAB-P083-L10	1	part_2_zero_frequency	ocr_consensus_unreviewed
refusal	SYL-VOCAB-P053-R10	1	part_1_true_exam	ocr_consensus_unreviewed
refuse	SYL-VOCAB-P053-R11	1	part_1_true_exam	ocr_consensus_unreviewed
refute	SYL-VOCAB-P053-R12	1	part_1_true_exam	ocr_consensus_unreviewed
regard	SYL-VOCAB-P053-R13	1	part_1_true_exam	ocr_consensus_unreviewed
regarding	SYL-VOCAB-P053-R14	1	part_1_true_exam	ocr_consensus_unreviewed
regardless	SYL-VOCAB-P053-R15	1	part_1_true_exam	ocr_consensus_unreviewed
regime	SYL-VOCAB-P053-R16	1	part_1_true_exam	ocr_consensus_unreviewed
region	SYL-VOCAB-P053-R17	1	part_1_true_exam	ocr_consensus_unreviewed
register	SYL-VOCAB-P053-R18	1	part_1_true_exam	ocr_consensus_unreviewed
regret	SYL-VOCAB-P053-R19	1	part_1_true_exam	ocr_consensus_unreviewed
regular	SYL-VOCAB-P053-R20	1	part_1_true_exam	ocr_consensus_unreviewed
regulate	SYL-VOCAB-P053-R21	1	part_1_true_exam	ocr_consensus_unreviewed
regulation	SYL-VOCAB-P053-R22	1	part_1_true_exam	ocr_consensus_unreviewed
rehearsal	SYL-VOCAB-P083-L11	1	part_2_zero_frequency	ocr_consensus_unreviewed
rehearse	SYL-VOCAB-P083-L12	1	part_2_zero_frequency	ocr_consensus_unreviewed
reign	SYL-VOCAB-P053-R23	1	part_1_true_exam	ocr_consensus_unreviewed
rein	SYL-VOCAB-P083-L13	1	part_2_zero_frequency	ocr_consensus_unreviewed
reinforce	SYL-VOCAB-P053-R24	1	part_1_true_exam	ocr_consensus_unreviewed
reject	SYL-VOCAB-P053-R25	1	part_1_true_exam	ocr_consensus_unreviewed
rejoice	SYL-VOCAB-P053-R26	1	part_1_true_exam	ocr_consensus_unreviewed
relate	SYL-VOCAB-P053-R27	1	part_1_true_exam	ocr_consensus_unreviewed
relation	SYL-VOCAB-P053-R28	1	part_1_true_exam	ocr_consensus_unreviewed
relationship	SYL-VOCAB-P053-R29	1	part_1_true_exam	ocr_consensus_unreviewed
relative	SYL-VOCAB-P053-R30	1	part_1_true_exam	ocr_consensus_unreviewed
relativity	SYL-VOCAB-P083-L14	1	part_2_zero_frequency	ocr_consensus_unreviewed
relax	SYL-VOCAB-P053-R31	1	part_1_true_exam	ocr_consensus_unreviewed
relay	SYL-VOCAB-P083-L15	1	part_2_zero_frequency	ocr_consensus_unreviewed
release	SYL-VOCAB-P053-R32	1	part_1_true_exam	ocr_consensus_unreviewed
relevant	SYL-VOCAB-P054-L01	1	part_1_true_exam	ocr_consensus_unreviewed
reliable	SYL-VOCAB-P054-L02	1	part_1_true_exam	ocr_consensus_unreviewed
reliance	SYL-VOCAB-P054-L03	1	part_1_true_exam	ocr_consensus_unreviewed
relic	SYL-VOCAB-P090-L26	1	part_3_beyond_syllabus	ocr_consensus_unreviewed
relief	SYL-VOCAB-P054-L04	1	part_1_true_exam	ocr_consensus_unreviewed
relieve	SYL-VOCAB-P054-L05	1	part_1_true_exam	ocr_consensus_unreviewed
religion	SYL-VOCAB-P054-L06	1	part_1_true_exam	ocr_consensus_unreviewed
religious	SYL-VOCAB-P054-L07	1	part_1_true_exam	ocr_consensus_unreviewed
relish	SYL-VOCAB-P083-L16	1	part_2_zero_frequency	ocr_consensus_unreviewed
reluctant	SYL-VOCAB-P054-L08	1	part_1_true_exam	ocr_consensus_unreviewed
rely	SYL-VOCAB-P054-L09	1	part_1_true_exam	ocr_consensus_unreviewed
remain	SYL-VOCAB-P054-L10	1	part_1_true_exam	ocr_consensus_unreviewed
remainder	SYL-VOCAB-P083-L17	1	part_2_zero_frequency	ocr_consensus_unreviewed
remains	SYL-VOCAB-P054-L11	1	part_1_true_exam	ocr_consensus_unreviewed
remark	SYL-VOCAB-P054-L12	1	part_1_true_exam	ocr_consensus_unreviewed
remarkable	SYL-VOCAB-P054-L13	1	part_1_true_exam	ocr_consensus_unreviewed
remedy	SYL-VOCAB-P054-L14	1	part_1_true_exam	ocr_consensus_unreviewed
remember	SYL-VOCAB-P054-L15	1	part_1_true_exam	pending_review_only
remind	SYL-VOCAB-P054-L16	1	part_1_true_exam	ocr_consensus_unreviewed
remnant	SYL-VOCAB-P083-L18	1	part_2_zero_frequency	ocr_consensus_unreviewed
remote	SYL-VOCAB-P054-L17	1	part_1_true_exam	ocr_consensus_unreviewed
removal	SYL-VOCAB-P083-L19	1	part_2_zero_frequency	ocr_consensus_unreviewed
remove	SYL-VOCAB-P054-L18	1	part_1_true_exam	ocr_consensus_unreviewed
renaissance	SYL-VOCAB-P054-L19	1	part_1_true_exam	ocr_consensus_unreviewed
render	SYL-VOCAB-P054-L20	1	part_1_true_exam	ocr_consensus_unreviewed
renew	SYL-VOCAB-P054-L21	1	part_1_true_exam	ocr_consensus_unreviewed
renovate	SYL-VOCAB-P083-L20	1	part_2_zero_frequency	ocr_consensus_unreviewed
renowned	SYL-VOCAB-P090-L27	1	part_3_beyond_syllabus	ocr_consensus_unreviewed
rent	SYL-VOCAB-P054-L22	1	part_1_true_exam	ocr_consensus_unreviewed
repair	SYL-VOCAB-P054-L23	1	part_1_true_exam	ocr_consensus_unreviewed
repay	SYL-VOCAB-P083-L21	1	part_2_zero_frequency	ocr_consensus_unreviewed
repeat	SYL-VOCAB-P054-L24	1	part_1_true_exam	ocr_consensus_unreviewed
repeatedly	SYL-VOCAB-P054-L25	1	part_1_true_exam	ocr_consensus_unreviewed
repel	SYL-VOCAB-P054-L26	1	part_1_true_exam	ocr_consensus_unreviewed
repertoire	SYL-VOCAB-P054-L27	1	part_1_true_exam	ocr_consensus_unreviewed
repetition	SYL-VOCAB-P083-L22	1	part_2_zero_frequency	ocr_consensus_unreviewed
replace	SYL-VOCAB-P054-L28	1	part_1_true_exam	ocr_consensus_unreviewed
replacement	SYL-VOCAB-P054-L29	1	part_1_true_exam	ocr_consensus_unreviewed
reply	SYL-VOCAB-P054-L30	1	part_1_true_exam	ocr_consensus_unreviewed
report	SYL-VOCAB-P054-L31	1	part_1_true_exam	ocr_consensus_unreviewed
reporter	SYL-VOCAB-P054-L32	1	part_1_true_exam	ocr_consensus_unreviewed
represent	SYL-VOCAB-P054-L33	1	part_1_true_exam	ocr_consensus_unreviewed
representative	SYL-VOCAB-P054-R01	1	part_1_true_exam	ocr_consensus_unreviewed
repression	SYL-VOCAB-P083-L23	1	part_2_zero_frequency	ocr_consensus_unreviewed
reproach	SYL-VOCAB-P083-L24	1	part_2_zero_frequency	ocr_consensus_unreviewed
reproduce	SYL-VOCAB-P054-R02	1	part_1_true_exam	ocr_consensus_unreviewed
reptile	SYL-VOCAB-P083-L25	1	part_2_zero_frequency	ocr_consensus_unreviewed
republic	SYL-VOCAB-P054-R03	1	part_1_true_exam	ocr_consensus_unreviewed
republican	SYL-VOCAB-P054-R04	1	part_1_true_exam	ocr_consensus_unreviewed
reputation	SYL-VOCAB-P054-R05	1	part_1_true_exam	ocr_consensus_unreviewed
request	SYL-VOCAB-P054-R06	1	part_1_true_exam	ocr_consensus_unreviewed
require	SYL-VOCAB-P054-R07	1	part_1_true_exam	ocr_consensus_unreviewed
requirement	SYL-VOCAB-P054-R08	1	part_1_true_exam	ocr_consensus_unreviewed
rescue	SYL-VOCAB-P054-R09	1	part_1_true_exam	ocr_consensus_unreviewed
research	SYL-VOCAB-P054-R10	1	part_1_true_exam	ocr_consensus_unreviewed
resemblance	SYL-VOCAB-P083-L26	1	part_2_zero_frequency	ocr_consensus_unreviewed
resemble	SYL-VOCAB-P054-R11	1	part_1_true_exam	ocr_consensus_unreviewed
resent	SYL-VOCAB-P054-R12	1	part_1_true_exam	ocr_consensus_unreviewed
reservation	SYL-VOCAB-P083-L27	1	part_2_zero_frequency	ocr_consensus_unreviewed
reserve	SYL-VOCAB-P054-R13	1	part_1_true_exam	ocr_consensus_unreviewed
reservoir	SYL-VOCAB-P054-R14	1	part_1_true_exam	ocr_consensus_unreviewed
residence	SYL-VOCAB-P054-R15	1	part_1_true_exam	ocr_consensus_unreviewed
resident	SYL-VOCAB-P054-R16	1	part_1_true_exam	ocr_consensus_unreviewed
resign	SYL-VOCAB-P054-R17	1	part_1_true_exam	ocr_consensus_unreviewed
resist	SYL-VOCAB-P054-R18	1	part_1_true_exam	ocr_consensus_unreviewed
resistance	SYL-VOCAB-P054-R19	1	part_1_true_exam	ocr_consensus_unreviewed
resistant	SYL-VOCAB-P054-R20	1	part_1_true_exam	ocr_consensus_unreviewed
resolute	SYL-VOCAB-P083-L28	1	part_2_zero_frequency	ocr_consensus_unreviewed
resolution	SYL-VOCAB-P083-L29	1	part_2_zero_frequency	ocr_consensus_unreviewed
resolve	SYL-VOCAB-P054-R21	1	part_1_true_exam	ocr_consensus_unreviewed
resort	SYL-VOCAB-P054-R22	1	part_1_true_exam	ocr_consensus_unreviewed
resource	SYL-VOCAB-P054-R23	1	part_1_true_exam	ocr_consensus_unreviewed
respect	SYL-VOCAB-P054-R24	1	part_1_true_exam	ocr_consensus_unreviewed
respective	SYL-VOCAB-P054-R25	1	part_1_true_exam	ocr_consensus_unreviewed
respond	SYL-VOCAB-P054-R26	1	part_1_true_exam	ocr_consensus_unreviewed
response	SYL-VOCAB-P054-R27	1	part_1_true_exam	ocr_consensus_unreviewed
responsibility	SYL-VOCAB-P054-R28	1	part_1_true_exam	verified_manual_visual
responsible	SYL-VOCAB-P054-R29	1	part_1_true_exam	ocr_consensus_unreviewed
rest	SYL-VOCAB-P054-R30	1	part_1_true_exam	ocr_consensus_unreviewed
restaurant	SYL-VOCAB-P054-R31	1	part_1_true_exam	ocr_consensus_unreviewed
restless	SYL-VOCAB-P083-L30	1	part_2_zero_frequency	ocr_consensus_unreviewed
restore	SYL-VOCAB-P054-R32	1	part_1_true_exam	ocr_consensus_unreviewed
restrain	SYL-VOCAB-P054-R33	1	part_1_true_exam	ocr_consensus_unreviewed
restraint	SYL-VOCAB-P054-R34	1	part_1_true_exam	ocr_consensus_unreviewed
restrict	SYL-VOCAB-P055-L01	1	part_1_true_exam	ocr_consensus_unreviewed
result	SYL-VOCAB-P055-L02	1	part_1_true_exam	ocr_consensus_unreviewed
resultant	SYL-VOCAB-P083-L31	1	part_2_zero_frequency	ocr_consensus_unreviewed
resume	SYL-VOCAB-P055-L03	1	part_1_true_exam	ocr_consensus_unreviewed
retail	SYL-VOCAB-P055-L04	1	part_1_true_exam	ocr_consensus_unreviewed
retain	SYL-VOCAB-P055-L05	1	part_1_true_exam	ocr_consensus_unreviewed
retention	SYL-VOCAB-P055-L06	1	part_1_true_exam	ocr_consensus_unreviewed
retire	SYL-VOCAB-P055-L07	1	part_1_true_exam	ocr_consensus_unreviewed
retort	SYL-VOCAB-P083-L32	1	part_2_zero_frequency	ocr_consensus_unreviewed
retreat	SYL-VOCAB-P055-L08	1	part_1_true_exam	ocr_consensus_unreviewed
retrieve	SYL-VOCAB-P055-L09	1	part_1_true_exam	ocr_consensus_unreviewed
retrospect	SYL-VOCAB-P055-L10	1	part_1_true_exam	ocr_consensus_unreviewed
return	SYL-VOCAB-P055-L11	1	part_1_true_exam	ocr_consensus_unreviewed
reveal	SYL-VOCAB-P055-L12	1	part_1_true_exam	ocr_consensus_unreviewed
revelation	SYL-VOCAB-P055-L13	1	part_1_true_exam	ocr_consensus_unreviewed
revenge	SYL-VOCAB-P055-L14	1	part_1_true_exam	ocr_consensus_unreviewed
revenue	SYL-VOCAB-P055-L15	1	part_1_true_exam	ocr_consensus_unreviewed
reverse	SYL-VOCAB-P055-L16	1	part_1_true_exam	ocr_consensus_unreviewed
review	SYL-VOCAB-P055-L17	1	part_1_true_exam	ocr_consensus_unreviewed
revise	SYL-VOCAB-P055-L18	1	part_1_true_exam	ocr_consensus_unreviewed
revive	SYL-VOCAB-P055-L19	1	part_1_true_exam	ocr_consensus_unreviewed
revolt	SYL-VOCAB-P083-L33	1	part_2_zero_frequency	ocr_consensus_unreviewed
revolution	SYL-VOCAB-P055-L20	1	part_1_true_exam	ocr_consensus_unreviewed
revolutionary	SYL-VOCAB-P055-L21	1	part_1_true_exam	ocr_consensus_unreviewed
revolve	SYL-VOCAB-P055-L22	1	part_1_true_exam	ocr_consensus_unreviewed
reward	SYL-VOCAB-P055-L23	1	part_1_true_exam	ocr_consensus_unreviewed
rhythm	SYL-VOCAB-P055-L24	1	part_1_true_exam	ocr_consensus_unreviewed
rib	SYL-VOCAB-P083-L34	1	part_2_zero_frequency	ocr_consensus_unreviewed
ribbon	SYL-VOCAB-P083-L35	1	part_2_zero_frequency	ocr_consensus_unreviewed
rice	SYL-VOCAB-P083-L36	1	part_2_zero_frequency	ocr_consensus_unreviewed
rich	SYL-VOCAB-P055-L25	1	part_1_true_exam	ocr_consensus_unreviewed
rid	SYL-VOCAB-P055-L26	1	part_1_true_exam	ocr_consensus_unreviewed
riddle	SYL-VOCAB-P083-R01	1	part_2_zero_frequency	verified_manual_visual
ride	SYL-VOCAB-P055-L27	1	part_1_true_exam	ocr_consensus_unreviewed
ridge	SYL-VOCAB-P083-R02	1	part_2_zero_frequency	ocr_consensus_unreviewed
ridiculous	SYL-VOCAB-P055-L28	1	part_1_true_exam	ocr_consensus_unreviewed
rifle	SYL-VOCAB-P083-R03	1	part_2_zero_frequency	ocr_consensus_unreviewed
right	SYL-VOCAB-P055-L29	1	part_1_true_exam	ocr_consensus_unreviewed
rigid	SYL-VOCAB-P055-L30	1	part_1_true_exam	ocr_consensus_unreviewed
rigorous	SYL-VOCAB-P055-L31	1	part_1_true_exam	ocr_consensus_unreviewed
rim	SYL-VOCAB-P083-R04	1	part_2_zero_frequency	ocr_consensus_unreviewed
ring	SYL-VOCAB-P055-L32	1	part_1_true_exam	ocr_consensus_unreviewed
riot	SYL-VOCAB-P083-R05	1	part_2_zero_frequency	ocr_consensus_unreviewed
rip	SYL-VOCAB-P055-R01	1	part_1_true_exam	ocr_consensus_unreviewed
ripe	SYL-VOCAB-P083-R06	1	part_2_zero_frequency	ocr_consensus_unreviewed
rise	SYL-VOCAB-P055-R02	1	part_1_true_exam	ocr_consensus_unreviewed
risk	SYL-VOCAB-P055-R03	1	part_1_true_exam	pending_review_only
ritual	SYL-VOCAB-P055-R04	1	part_1_true_exam	pending_review_only
rival	SYL-VOCAB-P055-R05	1	part_1_true_exam	pending_review_only
river	SYL-VOCAB-P055-R06	1	part_1_true_exam	pending_review_only
road	SYL-VOCAB-P055-R07	1	part_1_true_exam	pending_review_only
roar	SYL-VOCAB-P083-R07	1	part_2_zero_frequency	ocr_consensus_unreviewed
roast	SYL-VOCAB-P055-R08	1	part_1_true_exam	ocr_consensus_unreviewed
rob	SYL-VOCAB-P083-R08	1	part_2_zero_frequency	ocr_consensus_unreviewed
robe	SYL-VOCAB-P083-R09	1	part_2_zero_frequency	ocr_consensus_unreviewed
robot	SYL-VOCAB-P055-R09	1	part_1_true_exam	ocr_consensus_unreviewed
robust	SYL-VOCAB-P055-R10	1	part_1_true_exam	ocr_consensus_unreviewed
rock	SYL-VOCAB-P055-R11	1	part_1_true_exam	ocr_consensus_unreviewed
rocket	SYL-VOCAB-P055-R12	1	part_1_true_exam	ocr_consensus_unreviewed
rod	SYL-VOCAB-P083-R10	1	part_2_zero_frequency	ocr_consensus_unreviewed
role	SYL-VOCAB-P055-R13	1	part_1_true_exam	ocr_consensus_unreviewed
roll	SYL-VOCAB-P055-R14	1	part_1_true_exam	ocr_consensus_unreviewed
romance	SYL-VOCAB-P083-R11	1	part_2_zero_frequency	ocr_consensus_unreviewed
romantic	SYL-VOCAB-P083-R12	1	part_2_zero_frequency	ocr_consensus_unreviewed
roof	SYL-VOCAB-P055-R15	1	part_1_true_exam	ocr_consensus_unreviewed
room	SYL-VOCAB-P055-R16	1	part_1_true_exam	ocr_consensus_unreviewed
root	SYL-VOCAB-P055-R17	1	part_1_true_exam	ocr_consensus_unreviewed
rope	SYL-VOCAB-P055-R18	1	part_1_true_exam	ocr_consensus_unreviewed
rose	SYL-VOCAB-P083-R13	1	part_2_zero_frequency	ocr_consensus_unreviewed
rot	SYL-VOCAB-P055-R19	1	part_1_true_exam	ocr_consensus_unreviewed
rotary	SYL-VOCAB-P083-R14	1	part_2_zero_frequency	ocr_consensus_unreviewed
rotate	SYL-VOCAB-P055-R20	1	part_1_true_exam	ocr_consensus_unreviewed
rotten	SYL-VOCAB-P083-R15	1	part_2_zero_frequency	ocr_consensus_unreviewed
rough	SYL-VOCAB-P055-R21	1	part_1_true_exam	ocr_consensus_unreviewed
round	SYL-VOCAB-P055-R22	1	part_1_true_exam	ocr_consensus_unreviewed
roundabout	SYL-VOCAB-P055-R23	1	part_1_true_exam	ocr_consensus_unreviewed
rouse	SYL-VOCAB-P083-R16	1	part_2_zero_frequency	ocr_consensus_unreviewed
route	SYL-VOCAB-P055-R24	1	part_1_true_exam	ocr_consensus_unreviewed
routine	SYL-VOCAB-P055-R25	1	part_1_true_exam	ocr_consensus_unreviewed
row	SYL-VOCAB-P055-R26	1	part_1_true_exam	ocr_consensus_unreviewed
royal	SYL-VOCAB-P055-R27	1	part_1_true_exam	ocr_consensus_unreviewed
royalty	SYL-VOCAB-P083-R17	1	part_2_zero_frequency	ocr_consensus_unreviewed
rub	SYL-VOCAB-P083-R18	1	part_2_zero_frequency	ocr_consensus_unreviewed
rubber	SYL-VOCAB-P083-R19	1	part_2_zero_frequency	ocr_consensus_unreviewed
rubbish	SYL-VOCAB-P055-R28	1	part_1_true_exam	ocr_consensus_unreviewed
ruby	SYL-VOCAB-P083-R20	1	part_2_zero_frequency	ocr_consensus_unreviewed
rude	SYL-VOCAB-P056-L01	1	part_1_true_exam	ocr_consensus_unreviewed
rug	SYL-VOCAB-P056-L02	1	part_1_true_exam	ocr_consensus_unreviewed
ruin	SYL-VOCAB-P056-L03	1	part_1_true_exam	ocr_consensus_unreviewed
rule	SYL-VOCAB-P056-L04	1	part_1_true_exam	ocr_consensus_unreviewed
ruler	SYL-VOCAB-P083-R21	1	part_2_zero_frequency	ocr_consensus_unreviewed
